"ReportedInactiveID","Alias","AliasType"
172,"CARICA PAPAYA WHOLE","PT"
172,"CARICA PAPAYA WHOLE EXTRACT","SYN"
172,"CARICA PELTATA FRUIT JUICE","SYN"
172,"CARICA PELTATA LEAF","SYN"
172,"CARICA PELTATA SEED","SYN"
172,"CARICA PELTATA SEED OIL","SYN"
172,"CARICA PELTATA WHOLE","SYN"
172,"CARICA PINNATIFIDA FRUIT JUICE","SYN"
172,"CARICA PINNATIFIDA LEAF","SYN"
172,"CARICA PINNATIFIDA SEED","SYN"
172,"CARICA PINNATIFIDA SEED OIL","SYN"
172,"CARICA PINNATIFIDA WHOLE","SYN"
172,"CARICA PORTORICENSIS WHOLE","SYN"
172,"CARICA PORTORRICENSIS FRUIT JUICE","SYN"
172,"CARICA PORTORRICENSIS LEAF","SYN"
172,"CARICA PORTORRICENSIS SEED","SYN"
172,"CARICA PORTORRICENSIS SEED OIL","SYN"
172,"CARICA PORTORRICENSIS WHOLE","SYN"
172,"CARICA POSOPORA FRUIT JUICE","SYN"
172,"CARICA POSOPORA LEAF","SYN"
172,"CARICA POSOPORA SEED","SYN"
172,"CARICA POSOPORA SEED OIL","SYN"
172,"CARICA POSOPORA WHOLE","SYN"
172,"CARICA PYRIFORMIS WHOLE","SYN"
172,"CARICA ROCHEFORTII FRUIT JUICE","SYN"
172,"CARICA ROCHEFORTII LEAF","SYN"
172,"CARICA ROCHEFORTII SEED","SYN"
172,"CARICA ROCHEFORTII SEED OIL","SYN"
172,"CARICA ROCHEFORTII WHOLE","SYN"
172,"CARICA SATIVA FRUIT JUICE","SYN"
172,"CARICA SATIVA LEAF","SYN"
172,"CARICA SATIVA SEED","SYN"
172,"CARICA SATIVA SEED OIL","SYN"
172,"CARICA SATIVA WHOLE","SYN"
172,"CHYMODIACTIN","SYN"
172,"CHYMOPAPAIN","PT"
172,"DISCASE","SYN"
172,"FAN MU GUA LEAF","SYN"
172,"FAN MU GUA SEED","SYN"
172,"FAN MU GUA SEED OIL","SYN"
172,"FAN MU GUA WHOLE","SYN"
172,"KU94FIY6JB","UNII"
172,"MAMON FRUIT JUICE","SYN"
172,"MAMON LEAF","SYN"
172,"MAMON SEED","SYN"
172,"MAMON SEED OIL","SYN"
172,"MAMON WHOLE","SYN"
172,"N4P40Z2DDB","UNII"
172,"PAPAIN","PT"
172,"PAPAIN-LIKE PROTEINASE (SARS-COV)","PT"
172,"PAPAW FRUIT JUICE","SYN"
172,"PAPAW LEAF","SYN"
172,"PAPAW SEED OIL","SYN"
172,"PAPAW WHOLE","SYN"
172,"PAPAYA","PT"
172,"PAPAYA ALLERGENIC EXTRACT","SYN"
172,"PAPAYA BOURGEAEI FRUIT JUICE","SYN"
172,"PAPAYA BOURGEAEI LEAF","SYN"
172,"PAPAYA BOURGEAEI SEED","SYN"
172,"PAPAYA BOURGEAEI SEED OIL","SYN"
172,"PAPAYA BOURGEAEI WHOLE","SYN"
172,"PAPAYA CARICA FRUIT","SYN"
172,"PAPAYA CARICA FRUIT JUICE","SYN"
172,"PAPAYA CARICA GAERTN.","SYN"
172,"PAPAYA CARICA LEAF","SYN"
172,"PAPAYA CARICA SEED","SYN"
172,"PAPAYA CARICA SEED OIL","SYN"
172,"PAPAYA CARICA WHOLE","SYN"
172,"PAPAYA CIMARRONA FRUIT JUICE","SYN"
172,"PAPAYA CIMARRONA LEAF","SYN"
172,"PAPAYA CIMARRONA SEED","SYN"
172,"PAPAYA CIMARRONA SEED OIL","SYN"
172,"PAPAYA CIMARRONA WHOLE","SYN"
172,"PAPAYA CITRIFORMIS FRUIT JUICE","SYN"
172,"PAPAYA CITRIFORMIS LEAF","SYN"
172,"PAPAYA CITRIFORMIS SEED","SYN"
172,"PAPAYA CITRIFORMIS SEED OIL","SYN"
172,"PAPAYA CITRIFORMIS WHOLE","SYN"
172,"PAPAYA COMMUNIS FRUIT JUICE","SYN"
172,"PAPAYA COMMUNIS LEAF","SYN"
172,"PAPAYA COMMUNIS SEED","SYN"
172,"PAPAYA COMMUNIS SEED OIL","SYN"
172,"PAPAYA COMMUNIS WHOLE","SYN"
172,"PAPAYA CUBENSIS FRUIT JUICE","SYN"
172,"PAPAYA CUBENSIS LEAF","SYN"
172,"PAPAYA CUBENSIS SEED","SYN"
172,"PAPAYA CUBENSIS SEED OIL","SYN"
172,"PAPAYA CUBENSIS WHOLE","SYN"
172,"PAPAYA CUCUMERINA FRUIT JUICE","SYN"
172,"PAPAYA CUCUMERINA LEAF","SYN"
172,"PAPAYA CUCUMERINA SEED","SYN"
172,"PAPAYA CUCUMERINA SEED OIL","SYN"
172,"PAPAYA CUCUMERINA WHOLE","SYN"
172,"PAPAYA EDULIS FRUIT JUICE","SYN"
172,"PAPAYA EDULIS LEAF","SYN"
172,"PAPAYA EDULIS SEED","SYN"
172,"PAPAYA EDULIS SEED OIL","SYN"
172,"PAPAYA EDULIS WHOLE","SYN"
172,"PAPAYA FRUIT EXTRACT","SYN"
172,"PAPAYA FRUIT JUICE","SYN"
172,"PAPAYA HERMAPHRODITA FRUIT JUICE","SYN"
172,"PAPAYA HERMAPHRODITA LEAF","SYN"
172,"PAPAYA HERMAPHRODITA SEED","SYN"
172,"PAPAYA HERMAPHRODITA SEED OIL","SYN"
172,"PAPAYA HERMAPHRODITA WHOLE","SYN"
172,"PAPAYA JUICE","PT"
172,"PAPAYA LEAF","SYN"
172,"PAPAYA LEAF EXTRACT","SYN"
172,"PAPAYA PAPAYA FRUIT JUICE","SYN"
172,"PAPAYA PAPAYA LEAF","SYN"
172,"PAPAYA PAPAYA SEED","SYN"
172,"PAPAYA PAPAYA SEED OIL","SYN"
172,"PAPAYA PAPAYA WHOLE","SYN"
172,"PAPAYA PELTATA FRUIT JUICE","SYN"
172,"PAPAYA PELTATA LEAF","SYN"
172,"PAPAYA PELTATA SEED","SYN"
172,"PAPAYA PELTATA SEED OIL","SYN"
172,"PAPAYA PELTATA WHOLE","SYN"
172,"PAPAYA PREPARATION","SYN"
172,"PAPAYA PYRIFORMIS WHOLE","SYN"
172,"PAPAYA ROCHEFORTII FRUIT JUICE","SYN"
172,"PAPAYA ROCHEFORTII LEAF","SYN"
172,"PAPAYA ROCHEFORTII SEED","SYN"
172,"PAPAYA ROCHEFORTII SEED OIL","SYN"
172,"PAPAYA ROCHEFORTII WHOLE","SYN"
172,"PAPAYA SATIVA FRUIT JUICE","SYN"
172,"PAPAYA SATIVA LEAF","SYN"
172,"PAPAYA SATIVA SEED","SYN"
172,"PAPAYA SATIVA SEED OIL","SYN"
172,"PAPAYA SATIVA WHOLE","SYN"
172,"PAPAYA SEED","PT"
172,"PAPAYA SEED OIL","PT"
172,"PAPAYA VULGARIS FRUIT JUICE","SYN"
172,"PAPAYA VULGARIS LEAF","SYN"
172,"PAPAYA VULGARIS SEED","SYN"
172,"PAPAYA VULGARIS SEED OIL","SYN"
172,"PAPAYA VULGARIS WHOLE","SYN"
172,"PAPAYA WHOLE","SYN"
172,"PAPAYOTIN","SYN"
172,"PAWPAW FRUIT JUICE","SYN"
172,"PAWPAW LEAF","SYN"
172,"PAWPAW SEED OIL","SYN"
172,"PAWPAW WHOLE","SYN"
172,"S0U63B0Q51","UNII"
172,"VASCONCELLEA PELTATA FRUIT JUICE","SYN"
172,"VASCONCELLEA PELTATA LEAF","SYN"
172,"VASCONCELLEA PELTATA SEED","SYN"
172,"VASCONCELLEA PELTATA SEED OIL","SYN"
172,"VASCONCELLEA PELTATA WHOLE","SYN"
