"NDC11","HICSEQNO","ReportedInactiveID","Note"
"16714073301","002537",169,""
"16714073301","002549",98,""
"16714073302","002432",24,""
"16714073302","002537",169,""
"16714073302","002549",98,""
"16714073401","002432",24,""
"16714073401","002537",169,""
"16714073401","002549",98,""
"16714074201","002598",83,""
"16714074201","013405",52,""
"16714074302","002549",98,""
"16714074302","002598",83,""
"16714074302","010138",14,""
"16714074302","010141",15,""
"16714075501","002549",98,""
"16714075501","010138",14,""
"16714075501","010141",15,""
"16714075501","010143",16,""
"16714075601","002549",98,""
"16714075601","010143",16,""
"16714075701","002549",98,""
"16714075701","010138",14,""
"16714075701","010141",15,""
"16714075701","010143",16,""
"16714075801","002549",98,""
"16714075801","010138",14,""
"16714075801","010141",15,""
"16714075801","010143",16,""
"16714075901","002549",98,""
"16714075901","010138",14,""
"16714075901","010141",15,""
"16714075901","010143",16,""
"16714076001","002549",98,""
"16714076001","010138",14,""
"16714076001","010141",15,""
"16714076001","010143",16,""
"16714076101","002549",98,""
"16714076101","010138",14,""
"16714076101","010141",15,""
"16714076101","010143",16,""
"16714076301","003192",10,""
"16714076302","003192",10,""
"16714076601","002598",83,""
"16714076701","002598",83,""
"16714076702","002598",83,""
"16714076901","",0,"No Inactive Ingredients Reported"
"16714076902","",0,"No Inactive Ingredients Reported"
"16714076903","",0,"No Inactive Ingredients Reported"
"16714077001","",0,"No Inactive Ingredients Reported"
"16714077101","",0,"No Inactive Ingredients Reported"
"16714077501","002551",168,""
"16714077501","002599",92,""
"16714077501","003203",33,""
"16714077501","010141",15,""
"16714077501","010143",16,""
"16714077502","002551",168,""
"16714077502","002599",92,""
"16714077502","003203",33,""
"16714077502","010141",15,""
"16714077502","010143",16,""
"16714077801","002432",24,""
"16714077802","002432",24,""
"16714077901","002432",24,""
"16714077902","002432",24,""
"16714078001","002432",24,""
"16714078002","002432",24,""
"16714078101","002432",24,""
"16714078102","002432",24,""
"16714078201","002468",39,""
"16714078201","007543",51,""
"16714078202","002468",39,""
"16714078202","007543",51,""
"16714078203","002468",39,""
"16714078203","007543",51,""
"16714078204","002468",39,""
"16714078204","007543",51,""
"16714078501","002432",24,""
"16714079501","",0,"No Inactive Ingredients Reported"
"16714079502","",0,"No Inactive Ingredients Reported"
"16714079601","011039",45,""
"16714079701","011039",45,""
"16714079801","011039",45,""
"16714079901","002432",24,""
"16714079902","002432",24,""
"16714079903","002432",24,""
"16714079904","002432",24,""
"16714080501","002537",169,""
"16714080501","010143",16,""
"16714080801","002537",169,""
"16714080801","010143",16,""
"16714080901","002432",24,""
"16714080901","010138",14,""
"16714080901","010141",15,""
"16714080901","010143",16,""
"16714080901","013405",52,""
"16714081301","002432",24,""
"16714081301","002537",169,""
"16714081302","002432",24,""
"16714081302","002537",169,""
"16714081303","002432",24,""
"16714081303","002537",169,""
"16714081401","002272",28,""
"16714081401","002537",169,""
"16714081501","002272",28,""
"16714081501","002332",46,""
"16714081601","002432",24,""
"16714081601","002537",169,""
"16714081602","002432",24,""
"16714081602","002537",169,""
"16714082001","002432",24,""
"16714082101","002432",24,""
"16714082101","002598",83,""
"16714082101","010143",16,""
"16714082201","002432",24,""
"16714082201","002598",83,""
"16714082301","002432",24,""
"16714082301","002598",83,""
"16714082301","010143",16,""
"16714082501","002432",24,""
"16714082501","002549",98,""
"16714082601","002432",24,""
"16714082601","002549",98,""
"16714082701","002432",24,""
"16714082701","002549",98,""
"16714082801","",0,"No Inactive Ingredients Reported"
"16714082802","",0,"No Inactive Ingredients Reported"
"16714082901","002549",98,""
"16714082901","002598",83,""
"16714083001","",0,"No Inactive Ingredients Reported"
"16714083401","000756",42,""
"16714083401","002272",28,""
"16714083401","003785",19,""
"16714083501","002432",24,""
"16714083501","002537",169,""
"16714083501","002549",98,""
"16714083501","010138",14,""
"16714083501","010141",15,""
"16714083601","002432",24,""
"16714083601","002537",169,""
"16714083601","002549",98,""
"16714083601","010138",14,""
"16714083601","010141",15,""
"16714083701","002432",24,""
"16714083701","002537",169,""
"16714083701","002549",98,""
"16714083701","010138",14,""
"16714083701","010141",15,""
"16714083801","002432",24,""
"16714083801","002537",169,""
"16714083801","002549",98,""
"16714083801","010138",14,""
"16714083801","010141",15,""
"16714084001","002549",98,""
"16714084101","002549",98,""
"16714084201","002549",98,""
"16714084301","002432",24,""
"16714084301","002537",169,""
"16714084401","002432",24,""
"16714084401","002537",169,""
"16714084402","002432",24,""
"16714084402","002537",169,""
"16714084501","002432",24,""
"16714084501","002537",169,""
"16714084501","010143",16,""
"16714084901","002549",98,""
"16714084901","010138",14,""
"16714084901","010141",15,""
"16714084901","010143",16,""
"16714084902","002549",98,""
"16714084902","010138",14,""
"16714084902","010141",15,""
"16714084902","010143",16,""
"16714084903","002549",98,""
"16714084903","010138",14,""
"16714084903","010141",15,""
"16714084903","010143",16,""
"16714085001","002549",98,""
"16714085001","010141",15,""
"16714085002","002549",98,""
"16714085002","010141",15,""
"16714085003","002549",98,""
"16714085003","010141",15,""
"16714085101","002549",98,""
"16714085101","010138",14,""
"16714085101","010141",15,""
"16714085102","002549",98,""
"16714085102","010138",14,""
"16714085102","010141",15,""
"16714085103","002549",98,""
"16714085103","010138",14,""
"16714085103","010141",15,""
"16714085201","002537",169,""
"16714085202","002537",169,""
"16714085203","002537",169,""
"16714085301","002537",169,""
"16714085302","002537",169,""
"16714085303","002537",169,""
"16714085401","002537",169,""
"16714085402","002537",169,""
"16714085403","002537",169,""
"16714085501","002537",169,""
"16714085502","002537",169,""
"16714085601","002598",83,""
"16714085601","013405",52,""
"16714085701","",0,"No Inactive Ingredients Reported"
"16714085801","",0,"No Inactive Ingredients Reported"
"16714085901","",0,"No Inactive Ingredients Reported"
"16714086001","002432",24,""
"16714086001","002537",169,""
"16714086001","002549",98,""
"16714086001","010138",14,""
"16714086101","002432",24,""
"16714086101","002537",169,""
"16714086101","002549",98,""
"16714086101","010138",14,""
"16714086201","002432",24,""
"16714086201","002537",169,""
"16714086201","002549",98,""
"16714086201","010138",14,""
"16714086601","002432",24,""
"16714086701","002432",24,""
"16714086801","002432",24,""
"16714086901","002432",24,""
"16714087002","002432",24,""
"16714087002","003785",19,""
"16714087801","",0,"No Inactive Ingredients Reported"
"16714087802","",0,"No Inactive Ingredients Reported"
"16714088301","002432",24,""
"16714088301","002537",169,""
"16714088401","002432",24,""
"16714088401","002537",169,""
"16714088501","",0,"No Inactive Ingredients Reported"
"16714088502","",0,"No Inactive Ingredients Reported"
"16714088601","",0,"No Inactive Ingredients Reported"
"16714088701","002432",24,""
"16714088801","002432",24,""
"16714088901","000743",61,""
"16714088910","000743",61,""
"16714089101","002332",46,""
"16714089101","002537",169,""
"16714089101","010138",14,""
"16714089101","010143",16,""
"16714089201","018822",170,""
"16714089301","002432",24,""
"16714089301","010138",14,""
"16714089301","010141",15,""
"16714089401","002432",24,""
"16714089401","008923",56,""
"16714089501","002432",24,""
"16714089501","010143",16,""
"16714089502","002432",24,""
"16714089502","010143",16,""
"16714089601","002432",24,""
"16714089602","002432",24,""
"16714089701","016176",151,""
"16714089801","002432",24,""
"16714089801","002537",169,""
"16714089802","002432",24,""
"16714089802","002537",169,""
"16714089803","002432",24,""
"16714089803","002537",169,""
"16714089901","",0,"No Inactive Ingredients Reported"
"16714089902","",0,"No Inactive Ingredients Reported"
"16714090001","002332",46,""
"16714090001","002600",40,""
"16714090001","003192",10,""
"16714090301","002272",28,""
"16714090301","002432",24,""
"16714090301","002537",169,""
"16714090301","010141",15,""
"16714090302","002272",28,""
"16714090302","002432",24,""
"16714090302","002537",169,""
"16714090302","010141",15,""
"16714090401","002272",28,""
"16714090401","002432",24,""
"16714090401","002537",169,""
"16714090401","010141",15,""
"16714090402","002272",28,""
"16714090402","002432",24,""
"16714090402","002537",169,""
"16714090402","010141",15,""
"16714090501","002272",28,""
"16714090501","002432",24,""
"16714090501","002537",169,""
"16714090501","010141",15,""
"16714090502","002272",28,""
"16714090502","002432",24,""
"16714090502","002537",169,""
"16714090502","010141",15,""
"16714090601","003192",10,""
"16714090625","003192",10,""
"16714090801","",0,"No Inactive Ingredients Reported"
"16714090901","000756",42,""
"16714090901","002272",28,""
"16714091601","002272",28,""
"16714091701","002272",28,""
"16714091801","002272",28,""
"16714091901","002272",28,""
"16714092001","002272",28,""
"16714092201","002272",28,""
"16714092701","002272",28,""
"16714093001","000756",42,""
"16714093001","002272",28,""
"16714093601","002332",46,""
"16714093701","002332",46,""
"16714094801","002537",169,""
"16714094801","010138",14,""
"16714094901","002537",169,""
"16714094901","010138",14,""
"16714095001","002537",169,""
"16714095001","010138",14,""
"16714095201","002537",169,""
"16714095201","010143",16,""
"16714095301","002537",169,""
"16714095301","010143",16,""
"16714095401","002537",169,""
"16714095401","010143",16,""
"16714095501","002468",39,""
"16714095501","007543",51,""
"16714095502","002468",39,""
"16714095502","007543",51,""
"16714095503","002468",39,""
"16714095503","007543",51,""
"16714095601","003203",33,""
"16714095602","003203",33,""
"16714096301","002432",24,""
"16714096301","002537",169,""
"16714096401","002432",24,""
"16714096401","002537",169,""
"16714096401","002549",98,""
"16714096401","010143",16,""
"16714096401","013405",52,""
"16714096701","002464",65,""
"16714096801","002464",65,""
"16714096802","002464",65,""
"16714096901","002464",65,""
"16714096902","002464",65,""
"16714097301","002432",24,""
"16714097302","002432",24,""
"16714097401","013405",52,""
"16714097402","013405",52,""
"16714097701","003785",19,""
"16714097701","006947",20,""
"16714097701","013405",52,""
"16714097701","018822",170,""
"16714097720","003785",19,""
"16714097720","006947",20,""
"16714097720","013405",52,""
"16714097720","018822",170,""
"16714097901","002549",98,""
"16714097901","002598",83,""
"16714097901","010138",14,""
"16714097902","002549",98,""
"16714097902","002598",83,""
"16714097902","010138",14,""
"16714098001","002549",98,""
"16714098001","002598",83,""
"16714098001","010138",14,""
"16714098002","002549",98,""
"16714098002","002598",83,""
"16714098002","010138",14,""
"16714098003","002549",98,""
"16714098003","002598",83,""
"16714098003","010138",14,""
"16714098101","002551",168,""
"16714098101","003203",33,""
"16714098102","002551",168,""
"16714098102","003203",33,""
"16714098425","003785",19,""
"16714098450","003785",19,""
"16714098501","003192",10,""
"16714098502","003192",10,""
"16714098601","003192",10,""
"16714098602","003192",10,""
"16714098603","003192",10,""
"16714098604","003192",10,""
"16714098701","003192",10,""
"16714098801","002432",24,""
"16714098801","002537",169,""
"16714098901","002432",24,""
"16714098901","002537",169,""
"16714099001","002432",24,""
"16714099001","002537",169,""
"16714099101","002432",24,""
"16714099101","002537",169,""
"16714099601","",0,"No Inactive Ingredients Reported"
"16714099602","",0,"No Inactive Ingredients Reported"
"16714099701","",0,"No Inactive Ingredients Reported"
"16714099801","003192",10,""
"16714099825","003192",10,""
"16714099901","002551",168,""
"16714099901","003203",33,""
"16729000101","002432",24,""
"16729000101","002537",169,""
"16729000116","002432",24,""
"16729000116","002537",169,""
"16729000201","002432",24,""
"16729000201","002537",169,""
"16729000201","010138",14,""
"16729000216","002432",24,""
"16729000216","002537",169,""
"16729000216","010138",14,""
"16729000301","002432",24,""
"16729000301","002537",169,""
"16729000301","010138",14,""
"16729000316","002432",24,""
"16729000316","002537",169,""
"16729000316","010138",14,""
"16729000410","002432",24,""
"16729000415","002432",24,""
"16729000417","002432",24,""
"16729000515","002432",24,""
"16729000517","002432",24,""
"16729000615","002432",24,""
"16729000617","002432",24,""
"16729000715","002432",24,""
"16729000717","002432",24,""
"16729000815","002432",24,""
"16729000815","002537",169,""
"16729000816","002432",24,""
"16729000816","002537",169,""
"16729000915","002432",24,""
"16729000915","002537",169,""
"16729000916","002432",24,""
"16729000916","002537",169,""
"16729000917","002432",24,""
"16729000917","002537",169,""
"16729001015","002432",24,""
"16729001015","002537",169,""
"16729001015","010138",14,""
"16729001015","010143",16,""
"16729001016","002432",24,""
"16729001016","002537",169,""
"16729001016","010138",14,""
"16729001016","010143",16,""
"16729001017","002432",24,""
"16729001017","002537",169,""
"16729001017","010138",14,""
"16729001017","010143",16,""
"16729001115","002432",24,""
"16729001115","002537",169,""
"16729001116","002432",24,""
"16729001116","002537",169,""
"16729001901","002537",169,""
"16729001901","010138",14,""
"16729001916","002537",169,""
"16729001916","010138",14,""
"16729002010","002432",24,""
"16729002015","002432",24,""
"16729002016","002432",24,""
"16729002110","002432",24,""
"16729002115","002432",24,""
"16729002116","002432",24,""
